"";"egoID";"Source";"Target";"weight"
"1247";7;3;17;1
"1248";7;4;5;1
"1249";7;4;6;3
"1250";7;4;7;2
"1251";7;4;8;1
"1252";7;4;9;3
"1253";7;4;10;3
"1254";7;4;11;2
"1255";7;4;12;3
"1256";7;4;13;2
"1257";7;4;14;3
"1258";7;4;15;3
"1259";7;4;16;2
"1260";7;4;17;2
"1261";7;5;6;3
"1262";7;5;7;1
"1263";7;5;8;1
"1264";7;5;9;3
"1265";7;5;10;2
"1266";7;5;11;3
"1267";7;5;12;2
"1268";7;5;13;3
"1269";7;5;14;1
"1270";7;5;15;2
"1271";7;5;16;2
"1272";7;5;17;1
"1273";7;6;7;1
"1274";7;6;8;3
"1275";7;6;9;1
"1276";7;6;10;2
"1277";7;6;11;3
"1278";7;6;12;3
"1279";7;6;13;1
"1280";7;6;14;1
"1281";7;6;15;2
"1282";7;6;16;1
"1283";7;6;17;2
"1284";7;7;8;1
"1285";7;7;9;1
"1286";7;7;10;2
"1287";7;7;11;3
"1288";7;7;12;2
"1289";7;7;13;3
"1290";7;7;14;3
"1291";7;7;15;1
"1292";7;7;16;3
"1293";7;7;17;3
"1294";7;8;9;1
"1295";7;8;10;3
"1296";7;8;11;1
"1297";7;8;12;1
"1298";7;8;13;3
"1299";7;8;14;3
"1300";7;8;15;2
"1301";7;8;16;2
"1302";7;8;17;2
"1303";7;9;10;2
"1304";7;9;11;2
"1305";7;9;12;2
"1306";7;9;13;1
"1307";7;9;14;2
"1308";7;9;15;2
"1309";7;9;16;2
"1310";7;9;17;1
"1311";7;10;11;2
"1312";7;10;12;3
"1313";7;10;13;3
"1314";7;10;14;2
"1315";7;10;15;2
"1316";7;10;16;2
"1317";7;10;17;1
"1318";7;11;12;3
"1319";7;11;13;3
"1320";7;11;14;2
"1321";7;11;15;1
"1322";7;11;16;2
"1323";7;11;17;1
"1324";7;12;13;3
"1325";7;12;14;1
"1326";7;12;15;3
"1327";7;12;16;1
"1328";7;12;17;2
"1329";7;13;14;1
"1330";7;13;15;3
"1331";7;13;16;3
"1332";7;13;17;1
"1333";7;14;15;2
"1334";7;14;16;2
"1335";7;14;17;3
"1336";7;15;16;2
"1337";7;15;17;3
"1338";7;16;17;2
"1339";8;1;2;3
"1340";8;1;3;1
"1341";8;1;4;2
"1342";8;1;5;2
"1343";8;1;6;3
"1344";8;1;7;1
"1345";8;1;8;3
"1346";8;2;3;1
"1347";8;2;4;2
"1348";8;2;5;1
"1349";8;2;6;2
"1350";8;2;7;3
"1351";8;2;8;1
"1352";8;3;4;2
"1353";8;3;5;2
"1354";8;3;6;2
"1355";8;3;7;2
"1356";8;3;8;1
"1357";8;4;5;2
"1358";8;4;6;3
"1359";8;4;7;2
"1360";8;4;8;3
"1361";8;5;6;2
"1362";8;5;7;3
"1363";8;5;8;3
"1364";8;6;7;2
"1365";8;6;8;3
"1366";8;7;8;1
"1367";9;1;2;1
"1368";9;1;3;2
"1369";9;1;4;3
"1370";9;1;5;1
"1371";9;1;6;2
"1372";9;1;7;1
"1373";9;1;8;3
"1374";9;1;9;3
"1375";9;1;10;2
"1376";9;1;11;3
"1377";9;1;12;2
"1378";9;1;13;1
"1379";9;2;3;3
"1380";9;2;4;2
"1381";9;2;5;3
"1382";9;2;6;3
"1383";9;2;7;2
"1384";9;2;8;3
"1385";9;2;9;3
"1386";9;2;10;2
"1387";9;2;11;2
"1388";9;2;12;1
"1389";9;2;13;2
"1390";9;3;4;3
"1391";9;3;5;3
"1392";9;3;6;1
"1393";9;3;7;3
"1394";9;3;8;2
"1395";9;3;9;3
"1396";9;3;10;2
"1397";9;3;11;1
"1398";9;3;12;1
"1399";9;3;13;1
"1400";9;4;5;2
"1401";9;4;6;1
"1402";9;4;7;2
"1403";9;4;8;3
"1404";9;4;9;3
"1405";9;4;10;1
"1406";9;4;11;2
"1407";9;4;12;2
"1408";9;4;13;2
"1409";9;5;6;3
"1410";9;5;7;1
"1411";9;5;8;3
"1412";9;5;9;1
"1413";9;5;10;1
"1414";9;5;11;3
"1415";9;5;12;2
"1416";9;5;13;1
"1417";9;6;7;2
"1418";9;6;8;1
"1419";9;6;9;2
"1420";9;6;10;1
"1421";9;6;11;2
"1422";9;6;12;3
"1423";9;6;13;1
"1424";9;7;8;2
"1425";9;7;9;3
"1426";9;7;10;2
"1427";9;7;11;1
"1428";9;7;12;1
"1429";9;7;13;2
"1430";9;8;9;3
"1431";9;8;10;3
"1432";9;8;11;3
"1433";9;8;12;2
"1434";9;8;13;2
"1435";9;9;10;2
"1436";9;9;11;3
"1437";9;9;12;3
"1438";9;9;13;3
"1439";9;10;11;3
"1440";9;10;12;1
"1441";9;10;13;1
"1442";9;11;12;2
"1443";9;11;13;3
"1444";9;12;13;1
"1445";10;1;2;2
"1446";10;1;3;2
"1447";10;1;4;1
"1448";10;1;5;1
"1449";10;1;6;1
"1450";10;1;7;1
"1451";10;1;8;2
"1452";10;1;9;1
"1453";10;1;10;2
"1454";10;1;11;2
"1455";10;1;12;1
"1456";10;1;13;1
"1457";10;1;14;1
"1458";10;1;15;2
"1459";10;1;16;2
"1460";10;2;3;3
"1461";10;2;4;3
"1462";10;2;5;1
"1463";10;2;6;1
"1464";10;2;7;1
"1465";10;2;8;2
"1466";10;2;9;1
"1467";10;2;10;3
"1468";10;2;11;3
"1469";10;2;12;3
"1470";10;2;13;3
"1471";10;2;14;3
"1472";10;2;15;3
"1473";10;2;16;3
"1474";10;3;4;2
"1475";10;3;5;1
"1476";10;3;6;1
"1477";10;3;7;2
"1478";10;3;8;3
"1479";10;3;9;1
"1480";10;3;10;3
"1481";10;3;11;2
"1482";10;3;12;1
"1483";10;3;13;3
"1484";10;3;14;1
"1485";10;3;15;2
"1486";10;3;16;2
"1487";10;4;5;1
"1488";10;4;6;1
"1489";10;4;7;1
"1490";10;4;8;1
"1491";10;4;9;3
"1492";10;4;10;2
"1493";10;4;11;2
"1494";10;4;12;1
"1495";10;4;13;1
"1496";10;4;14;2
"1497";10;4;15;3
"1498";10;4;16;2
"1499";10;5;6;3
"1500";10;5;7;3
"1501";10;5;8;1
"1502";10;5;9;3
"1503";10;5;10;2
"1504";10;5;11;3
"1505";10;5;12;2
"1506";10;5;13;1
"1507";10;5;14;1
"1508";10;5;15;2
"1509";10;5;16;2
"1510";10;6;7;2
"1511";10;6;8;3
"1512";10;6;9;3
"1513";10;6;10;3
"1514";10;6;11;1
"1515";10;6;12;3
"1516";10;6;13;2
"1517";10;6;14;2
"1518";10;6;15;1
"1519";10;6;16;1
"1520";10;7;8;1
"1521";10;7;9;2
"1522";10;7;10;3
"1523";10;7;11;2
"1524";10;7;12;2
"1525";10;7;13;3
"1526";10;7;14;1
"1527";10;7;15;3
"1528";10;7;16;2
"1529";10;8;9;1
"1530";10;8;10;1
"1531";10;8;11;2
"1532";10;8;12;3
"1533";10;8;13;1
"1534";10;8;14;3
"1535";10;8;15;2
"1536";10;8;16;2
"1537";10;9;10;1
"1538";10;9;11;1
"1539";10;9;12;2
"1540";10;9;13;3
"1541";10;9;14;2
"1542";10;9;15;3
"1543";10;9;16;3
"1544";10;10;11;3
"1545";10;10;12;3
"1546";10;10;13;3
"1547";10;10;14;1
"1548";10;10;15;1
"1549";10;10;16;3
"1550";10;11;12;2
"1551";10;11;13;3
"1552";10;11;14;3
"1553";10;11;15;1
"1554";10;11;16;3
"1555";10;12;13;1
"1556";10;12;14;1
"1557";10;12;15;2
"1558";10;12;16;2
"1559";10;13;14;1
"1560";10;13;15;3
"1561";10;13;16;3
"1562";10;14;15;1
"1563";10;14;16;3
"1564";10;15;16;3
"1565";11;1;2;3
"1566";11;1;3;3
"1567";11;1;4;1
"1568";11;1;5;2
"1569";11;1;6;3
"1570";11;1;7;1
"1571";11;1;8;1
"1572";11;1;9;1
"1573";11;1;10;2
"1574";11;1;11;1
"1575";11;1;12;2
"1576";11;1;13;2
"1577";11;2;3;2
"1578";11;2;4;2
"1579";11;2;5;1
"1580";11;2;6;2
"1581";11;2;7;3
"1582";11;2;8;1
"1583";11;2;9;3
"1584";11;2;10;1
"1585";11;2;11;1
"1586";11;2;12;2
"1587";11;2;13;3
"1588";11;3;4;3
"1589";11;3;5;2
"1590";11;3;6;3
"1591";11;3;7;1
"1592";11;3;8;3
"1593";11;3;9;1
"1594";11;3;10;2
"1595";11;3;11;1
"1596";11;3;12;3
"1597";11;3;13;2
"1598";11;4;5;3
"1599";11;4;6;2
"1600";11;4;7;3
"1601";11;4;8;2
"1602";11;4;9;3
"1603";11;4;10;1
"1604";11;4;11;3
"1605";11;4;12;1
"1606";11;4;13;1
"1607";11;5;6;1
"1608";11;5;7;2
"1609";11;5;8;1
"1610";11;5;9;1
"1611";11;5;10;1
"1612";11;5;11;2
"1613";11;5;12;2
"1614";11;5;13;3
"1615";11;6;7;3
"1616";11;6;8;2
"1617";11;6;9;3
"1618";11;6;10;2
"1619";11;6;11;2
"1620";11;6;12;3
"1621";11;6;13;3
"1622";11;7;8;2
"1623";11;7;9;1
"1624";11;7;10;1
"1625";11;7;11;1
"1626";11;7;12;2
"1627";11;7;13;3
"1628";11;8;9;3
"1629";11;8;10;1
"1630";11;8;11;2
"1631";11;8;12;1
"1632";11;8;13;3
"1633";11;9;10;2
"1634";11;9;11;1
"1635";11;9;12;2
"1636";11;9;13;2
"1637";11;10;11;3
"1638";11;10;12;1
"1639";11;10;13;3
"1640";11;11;12;2
"1641";11;11;13;1
"1642";11;12;13;2
"1643";12;1;2;1
"1644";12;1;3;3
"1645";12;1;4;3
"1646";12;1;5;3
"1647";12;1;6;2
"1648";12;1;7;2
"1649";12;1;8;3
"1650";12;1;9;2
"1651";12;1;10;2
"1652";12;1;11;2
"1653";12;1;12;2
"1654";12;1;13;2
"1655";12;1;14;2
"1656";12;1;15;3
"1657";12;2;3;3
"1658";12;2;4;3
"1659";12;2;5;2
"1660";12;2;6;1
"1661";12;2;7;3
"1662";12;2;8;2
"1663";12;2;9;1
"1664";12;2;10;1
"1665";12;2;11;1
"1666";12;2;12;3
"1667";12;2;13;1
"1668";12;2;14;3
"1669";12;2;15;1
"1670";12;3;4;2
"1671";12;3;5;2
"1672";12;3;6;2
"1673";12;3;7;2
"1674";12;3;8;2
"1675";12;3;9;2
"1676";12;3;10;2
"1677";12;3;11;1
"1678";12;3;12;2
"1679";12;3;13;2
"1680";12;3;14;1
"1681";12;3;15;1
"1682";12;4;5;2
"1683";12;4;6;1
"1684";12;4;7;1
"1685";12;4;8;1
"1686";12;4;9;1
"1687";12;4;10;3
"1688";12;4;11;3
"1689";12;4;12;2
"1690";12;4;13;1
"1691";12;4;14;3
"1692";12;4;15;3
"1693";12;5;6;3
"1694";12;5;7;1
"1695";12;5;8;1
"1696";12;5;9;3
"1697";12;5;10;2
"1698";12;5;11;2
"1699";12;5;12;1
"1700";12;5;13;3
"1701";12;5;14;1
"1702";12;5;15;2
"1703";12;6;7;2
"1704";12;6;8;1
"1705";12;6;9;1
"1706";12;6;10;3
"1707";12;6;11;3
"1708";12;6;12;1
"1709";12;6;13;1
"1710";12;6;14;2
"1711";12;6;15;1
"1712";12;7;8;2
"1713";12;7;9;2
"1714";12;7;10;1
"1715";12;7;11;1
"1716";12;7;12;3
"1717";12;7;13;1
"1718";12;7;14;2
"1719";12;7;15;1
"1720";12;8;9;3
"1721";12;8;10;3
"1722";12;8;11;1
"1723";12;8;12;3
"1724";12;8;13;2
"1725";12;8;14;3
"1726";12;8;15;3
"1727";12;9;10;1
"1728";12;9;11;3
"1729";12;9;12;1
"1730";12;9;13;1
"1731";12;9;14;1
"1732";12;9;15;1
"1733";12;10;11;1
"1734";12;10;12;3
"1735";12;10;13;1
"1736";12;10;14;3
"1737";12;10;15;2
"1738";12;11;12;3
"1739";12;11;13;3
"1740";12;11;14;2
"1741";12;11;15;2
"1742";12;12;13;2
"1743";12;12;14;3
"1744";12;12;15;1
"1745";12;13;14;2
"1746";12;13;15;2
"1747";12;14;15;1
"1748";13;1;2;1
"1749";13;1;3;1
"1750";13;1;4;1
"1751";13;1;5;1
"1752";13;1;6;1
"1753";13;1;7;3
"1754";13;1;8;3
"1755";13;1;9;3
"1756";13;1;10;2
"1757";13;1;11;1
"1758";13;1;12;3
"1759";13;1;13;1
"1760";13;1;14;1
"1761";13;1;15;2
"1762";13;1;16;3
"1763";13;1;17;3
"1764";13;1;18;1
"1765";13;1;19;2
"1766";13;1;20;1
"1767";13;1;21;2
"1768";13;2;3;1
"1769";13;2;4;2
"1770";13;2;5;1
"1771";13;2;6;2
"1772";13;2;7;2
"1773";13;2;8;1
"1774";13;2;9;1
"1775";13;2;10;3
"1776";13;2;11;1
"1777";13;2;12;1
"1778";13;2;13;1
"1779";13;2;14;2
"1780";13;2;15;2
"1781";13;2;16;2
"1782";13;2;17;3
"1783";13;2;18;2
"1784";13;2;19;2
"1785";13;2;20;3
"1786";13;2;21;2
"1787";13;3;4;1
"1788";13;3;5;3
"1789";13;3;6;3
"1790";13;3;7;1
"1791";13;3;8;2
"1792";13;3;9;1
"1793";13;3;10;1
"1794";13;3;11;1
"1795";13;3;12;1
"1796";13;3;13;2
"1797";13;3;14;1
"1798";13;3;15;1
"1799";13;3;16;3
"1800";13;3;17;2
"1801";13;3;18;2
"1802";13;3;19;2
"1803";13;3;20;3
"1804";13;3;21;2
"1805";13;4;5;3
"1806";13;4;6;2
"1807";13;4;7;1
"1808";13;4;8;1
"1809";13;4;9;1
"1810";13;4;10;3
"1811";13;4;11;1
"1812";13;4;12;2
"1813";13;4;13;3
"1814";13;4;14;1
"1815";13;4;15;1
"1816";13;4;16;3
"1817";13;4;17;3
"1818";13;4;18;2
"1819";13;4;19;1
"1820";13;4;20;3
"1821";13;4;21;3
"1822";13;5;6;1
"1823";13;5;7;3
"1824";13;5;8;2
"1825";13;5;9;2
"1826";13;5;10;3
"1827";13;5;11;2
"1828";13;5;12;1
"1829";13;5;13;1
"1830";13;5;14;1
"1831";13;5;15;3
"1832";13;5;16;2
"1833";13;5;17;3
"1834";13;5;18;3
"1835";13;5;19;2
"1836";13;5;20;2
"1837";13;5;21;2
"1838";13;6;7;1
"1839";13;6;8;3
"1840";13;6;9;1
"1841";13;6;10;3
"1842";13;6;11;2
"1843";13;6;12;3
"1844";13;6;13;3
"1845";13;6;14;3
"1846";13;6;15;2
"1847";13;6;16;2
"1848";13;6;17;2
"1849";13;6;18;3
"1850";13;6;19;3
"1851";13;6;20;1
"1852";13;6;21;1
"1853";13;7;8;2
"1854";13;7;9;2
"1855";13;7;10;3
"1856";13;7;11;2
"1857";13;7;12;1
"1858";13;7;13;3
"1859";13;7;14;3
"1860";13;7;15;2
"1861";13;7;16;3
"1862";13;7;17;1
"1863";13;7;18;1
"1864";13;7;19;3
"1865";13;7;20;1
"1866";13;7;21;3
"1867";13;8;9;3
"1868";13;8;10;3
"1869";13;8;11;1
"1870";13;8;12;2
"1871";13;8;13;1
"1872";13;8;14;2
"1873";13;8;15;3
"1874";13;8;16;3
"1875";13;8;17;2
"1876";13;8;18;3
"1877";13;8;19;3
"1878";13;8;20;2
"1879";13;8;21;3
"1880";13;9;10;2
"1881";13;9;11;3
"1882";13;9;12;3
"1883";13;9;13;3
"1884";13;9;14;2
"1885";13;9;15;1
"1886";13;9;16;2
"1887";13;9;17;3
"1888";13;9;18;1
"1889";13;9;19;1
"1890";13;9;20;2
"1891";13;9;21;2
"1892";13;10;11;2
"1893";13;10;12;3
"1894";13;10;13;1
"1895";13;10;14;1
"1896";13;10;15;1
"1897";13;10;16;3
"1898";13;10;17;1
"1899";13;10;18;1
"1900";13;10;19;1
"1901";13;10;20;3
"1902";13;10;21;1
"1903";13;11;12;2
"1904";13;11;13;3
"1905";13;11;14;3
"1906";13;11;15;2
"1907";13;11;16;1
"1908";13;11;17;1
"1909";13;11;18;2
"1910";13;11;19;3
"1911";13;11;20;3
"1912";13;11;21;1
"1913";13;12;13;2
"1914";13;12;14;2
"1915";13;12;15;3
"1916";13;12;16;3
"1917";13;12;17;3
"1918";13;12;18;2
"1919";13;12;19;3
"1920";13;12;20;3
"1921";13;12;21;1
"1922";13;13;14;2
"1923";13;13;15;2
"1924";13;13;16;2
"1925";13;13;17;1
"1926";13;13;18;2
"1927";13;13;19;1
"1928";13;13;20;1
"1929";13;13;21;3
"1930";13;14;15;2
"1931";13;14;16;3
"1932";13;14;17;1
"1933";13;14;18;3
"1934";13;14;19;1
"1935";13;14;20;1
"1936";13;14;21;1
"1937";13;15;16;3
"1938";13;15;17;3
"1939";13;15;18;2
"1940";13;15;19;1
"1941";13;15;20;1
"1942";13;15;21;3
"1943";13;16;17;1
"1944";13;16;18;2
"1945";13;16;19;2
"1946";13;16;20;2
"1947";13;16;21;2
"1948";13;17;18;1
"1949";13;17;19;3
"1950";13;17;20;1
"1951";13;17;21;1
"1952";13;18;19;3
"1953";13;18;20;2
"1954";13;18;21;2
"1955";13;19;20;2
"1956";13;19;21;2
"1957";13;20;21;3
"1958";14;1;2;3
"1959";14;1;3;2
"1960";14;1;4;2
"1961";14;1;5;1
"1962";14;1;6;2
"1963";14;1;7;2
"1964";14;1;8;1
"1965";14;1;9;3
"1966";14;1;10;1
"1967";14;1;11;3
"1968";14;1;12;1
"1969";14;2;3;2
"1970";14;2;4;3
"1971";14;2;5;1
"1972";14;2;6;3
"1973";14;2;7;3
"1974";14;2;8;2
"1975";14;2;9;2
"1976";14;2;10;1
"1977";14;2;11;2
"1978";14;2;12;2
"1979";14;3;4;2
"1980";14;3;5;3
"1981";14;3;6;3
"1982";14;3;7;3
"1983";14;3;8;2
"1984";14;3;9;2
"1985";14;3;10;2
"1986";14;3;11;3
"1987";14;3;12;1
"1988";14;4;5;2
"1989";14;4;6;2
"1990";14;4;7;1
"1991";14;4;8;3
"1992";14;4;9;3
"1993";14;4;10;1
"1994";14;4;11;1
"1995";14;4;12;2
"1996";14;5;6;2
"1997";14;5;7;3
"1998";14;5;8;1
"1999";14;5;9;3
"2000";14;5;10;2
"2001";14;5;11;1
"2002";14;5;12;3
"2003";14;6;7;3
"2004";14;6;8;1
"2005";14;6;9;1
"2006";14;6;10;1
"2007";14;6;11;2
"2008";14;6;12;3
"2009";14;7;8;2
"2010";14;7;9;2
"2011";14;7;10;1
"2012";14;7;11;3
"2013";14;7;12;1
"2014";14;8;9;2
"2015";14;8;10;1
"2016";14;8;11;3
"2017";14;8;12;1
"2018";14;9;10;3
"2019";14;9;11;3
"2020";14;9;12;3
"2021";14;10;11;1
"2022";14;10;12;1
"2023";14;11;12;3
"2024";15;1;2;3
"2025";15;1;3;2
"2026";15;1;4;1
"2027";15;1;5;2
"2028";15;1;6;1
"2029";15;1;7;3
"2030";15;1;8;3
"2031";15;1;9;3
"2032";15;1;10;3
"2033";15;1;11;1
"2034";15;1;12;3
"2035";15;1;13;2
"2036";15;1;14;3
"2037";15;1;15;2
"2038";15;1;16;1
"2039";15;1;17;1
"2040";15;1;18;1
"2041";15;1;19;3
"2042";15;2;3;3
"2043";15;2;4;2
"2044";15;2;5;1
"2045";15;2;6;1
"2046";15;2;7;1
"2047";15;2;8;2
"2048";15;2;9;3
"2049";15;2;10;3
"2050";15;2;11;3
"2051";15;2;12;1
"2052";15;2;13;2
"2053";15;2;14;3
"2054";15;2;15;1
"2055";15;2;16;1
"2056";15;2;17;3
"2057";15;2;18;1
"2058";15;2;19;3
"2059";15;3;4;3
"2060";15;3;5;3
"2061";15;3;6;3
"2062";15;3;7;3
"2063";15;3;8;3
"2064";15;3;9;1
"2065";15;3;10;2
"2066";15;3;11;3
"2067";15;3;12;1
"2068";15;3;13;2
"2069";15;3;14;2
"2070";15;3;15;2
"2071";15;3;16;3
"2072";15;3;17;1
"2073";15;3;18;1
"2074";15;3;19;1
"2075";15;4;5;3
"2076";15;4;6;1
"2077";15;4;7;1
"2078";15;4;8;3
"2079";15;4;9;2
"2080";15;4;10;3
"2081";15;4;11;3
"2082";15;4;12;1
"2083";15;4;13;3
"2084";15;4;14;1
"2085";15;4;15;1
"2086";15;4;16;1
"2087";15;4;17;2
"2088";15;4;18;2
"2089";15;4;19;3
"2090";15;5;6;1
"2091";15;5;7;3
"2092";15;5;8;2
"2093";15;5;9;1
"2094";15;5;10;3
"2095";15;5;11;2
"2096";15;5;12;1
"2097";15;5;13;1
"2098";15;5;14;3
"2099";15;5;15;3
"2100";15;5;16;2
"2101";15;5;17;1
"2102";15;5;18;2
"2103";15;5;19;3
"2104";15;6;7;3
"2105";15;6;8;1
"2106";15;6;9;1
"2107";15;6;10;2
"2108";15;6;11;2
"2109";15;6;12;2
"2110";15;6;13;2
"2111";15;6;14;3
"2112";15;6;15;1
"2113";15;6;16;3
"2114";15;6;17;2
"2115";15;6;18;1
"2116";15;6;19;2
"2117";15;7;8;2
"2118";15;7;9;3
"2119";15;7;10;1
"2120";15;7;11;2
"2121";15;7;12;2
"2122";15;7;13;1
"2123";15;7;14;1
"2124";15;7;15;3
"2125";15;7;16;3
"2126";15;7;17;1
"2127";15;7;18;3
"2128";15;7;19;2
"2129";15;8;9;3
"2130";15;8;10;1
"2131";15;8;11;2
"2132";15;8;12;1
"2133";15;8;13;3
"2134";15;8;14;3
"2135";15;8;15;3
"2136";15;8;16;1
"2137";15;8;17;1
"2138";15;8;18;3
"2139";15;8;19;1
"2140";15;9;10;1
"2141";15;9;11;1
"2142";15;9;12;2
"2143";15;9;13;2
"2144";15;9;14;2
"2145";15;9;15;1
"2146";15;9;16;3
"2147";15;9;17;1
"2148";15;9;18;2
"2149";15;9;19;3
"2150";15;10;11;3
"2151";15;10;12;2
"2152";15;10;13;1
"2153";15;10;14;2
"2154";15;10;15;2
"2155";15;10;16;2
"2156";15;10;17;1
"2157";15;10;18;1
"2158";15;10;19;3
"2159";15;11;12;3
"2160";15;11;13;3
"2161";15;11;14;1
"2162";15;11;15;2
"2163";15;11;16;3
"2164";15;11;17;3
"2165";15;11;18;2
"2166";15;11;19;2
"2167";15;12;13;3
"2168";15;12;14;2
"2169";15;12;15;3
"2170";15;12;16;3
"2171";15;12;17;3
"2172";15;12;18;3
"2173";15;12;19;3
"2174";15;13;14;3
"2175";15;13;15;2
"2176";15;13;16;2
"2177";15;13;17;1
"2178";15;13;18;1
"2179";15;13;19;1
"2180";15;14;15;1
"2181";15;14;16;2
"2182";15;14;17;2
"2183";15;14;18;3
"2184";15;14;19;3
"2185";15;15;16;3
"2186";15;15;17;1
"2187";15;15;18;3
"2188";15;15;19;3
"2189";15;16;17;3
"2190";15;16;18;3
"2191";15;16;19;3
"2192";15;17;18;3
"2193";15;17;19;2
"2194";15;18;19;2
"2195";16;1;2;1
"2196";16;1;3;2
"2197";16;1;4;2
"2198";16;1;5;2
"2199";16;1;6;1
"2200";16;1;7;2
"2201";16;1;8;2
"2202";16;1;9;3
"2203";16;1;10;2
"2204";16;1;11;2
"2205";16;1;12;1
"2206";16;1;13;1
"2207";16;1;14;1
"2208";16;1;15;2
"2209";16;1;16;1
"2210";16;1;17;1
"2211";16;1;18;3
"2212";16;1;19;2
"2213";16;1;20;1
"2214";16;1;21;2
"2215";16;2;3;2
"2216";16;2;4;2
"2217";16;2;5;3
"2218";16;2;6;3
"2219";16;2;7;1
"2220";16;2;8;1
"2221";16;2;9;1
"2222";16;2;10;2
"2223";16;2;11;1
"2224";16;2;12;3
"2225";16;2;13;3
"2226";16;2;14;1
"2227";16;2;15;1
"2228";16;2;16;3
"2229";16;2;17;3
"2230";16;2;18;3
"2231";16;2;19;3
"2232";16;2;20;1
"2233";16;2;21;2
"2234";16;3;4;2
"2235";16;3;5;3
"2236";16;3;6;2
"2237";16;3;7;2
"2238";16;3;8;2
"2239";16;3;9;3
"2240";16;3;10;1
"2241";16;3;11;1
"2242";16;3;12;2
"2243";16;3;13;3
"2244";16;3;14;1
"2245";16;3;15;1
"2246";16;3;16;3
"2247";16;3;17;1
"2248";16;3;18;3
"2249";16;3;19;3
"2250";16;3;20;2
"2251";16;3;21;2
"2252";16;4;5;2
"2253";16;4;6;1
"2254";16;4;7;2
"2255";16;4;8;1
"2256";16;4;9;2
"2257";16;4;10;2
"2258";16;4;11;1
"2259";16;4;12;1
"2260";16;4;13;1
"2261";16;4;14;1
"2262";16;4;15;2
"2263";16;4;16;3
"2264";16;4;17;1
"2265";16;4;18;3
"2266";16;4;19;1
"2267";16;4;20;1
"2268";16;4;21;1
"2269";16;5;6;1
"2270";16;5;7;2
"2271";16;5;8;1
"2272";16;5;9;3
"2273";16;5;10;1
"2274";16;5;11;3
"2275";16;5;12;2
"2276";16;5;13;1
"2277";16;5;14;2
"2278";16;5;15;1
"2279";16;5;16;2
"2280";16;5;17;3
"2281";16;5;18;2
"2282";16;5;19;1
"2283";16;5;20;3
"2284";16;5;21;3
"2285";16;6;7;3
"2286";16;6;8;1
"2287";16;6;9;2
"2288";16;6;10;1
"2289";16;6;11;1
"2290";16;6;12;1
"2291";16;6;13;2
"2292";16;6;14;3
"2293";16;6;15;3
"2294";16;6;16;1
"2295";16;6;17;2
"2296";16;6;18;1
"2297";16;6;19;1
"2298";16;6;20;1
"2299";16;6;21;3
"2300";16;7;8;1
"2301";16;7;9;2
"2302";16;7;10;2
"2303";16;7;11;1
"2304";16;7;12;3
"2305";16;7;13;2
"2306";16;7;14;3
"2307";16;7;15;2
"2308";16;7;16;1
"2309";16;7;17;2
"2310";16;7;18;1
"2311";16;7;19;2
"2312";16;7;20;3
"2313";16;7;21;2
"2314";16;8;9;2
"2315";16;8;10;2
"2316";16;8;11;2
"2317";16;8;12;1
"2318";16;8;13;2
"2319";16;8;14;3
"2320";16;8;15;3
"2321";16;8;16;2
"2322";16;8;17;1
"2323";16;8;18;3
"2324";16;8;19;3
"2325";16;8;20;2
"2326";16;8;21;3
"2327";16;9;10;3
"2328";16;9;11;3
"2329";16;9;12;2
"2330";16;9;13;3
"2331";16;9;14;3
"2332";16;9;15;3
"2333";16;9;16;1
"2334";16;9;17;2
"2335";16;9;18;3
"2336";16;9;19;2
"2337";16;9;20;2
"2338";16;9;21;2
"2339";16;10;11;3
"2340";16;10;12;2
"2341";16;10;13;1
"2342";16;10;14;1
"2343";16;10;15;3
"2344";16;10;16;3
"2345";16;10;17;1
"2346";16;10;18;2
"2347";16;10;19;3
"2348";16;10;20;1
"2349";16;10;21;1
"2350";16;11;12;1
"2351";16;11;13;1
"2352";16;11;14;2
"2353";16;11;15;2
"2354";16;11;16;2
"2355";16;11;17;3
"2356";16;11;18;3
"2357";16;11;19;1
"2358";16;11;20;1
"2359";16;11;21;2
"2360";16;12;13;2
"2361";16;12;14;2
"2362";16;12;15;2
"2363";16;12;16;1
"2364";16;12;17;3
"2365";16;12;18;2
"2366";16;12;19;3
"2367";16;12;20;2
"2368";16;12;21;2
"2369";16;13;14;3
"2370";16;13;15;2
"2371";16;13;16;3
"2372";16;13;17;2
"2373";16;13;18;1
"2374";16;13;19;3
"2375";16;13;20;2
"2376";16;13;21;1
"2377";16;14;15;2
"2378";16;14;16;3
"2379";16;14;17;3
"2380";16;14;18;1
"2381";16;14;19;1
"2382";16;14;20;3
"2383";16;14;21;3
"2384";16;15;16;1
"2385";16;15;17;3
"2386";16;15;18;1
"2387";16;15;19;1
"2388";16;15;20;1
"2389";16;15;21;2
"2390";16;16;17;1
"2391";16;16;18;1
"2392";16;16;19;3
"2393";16;16;20;2
"2394";16;16;21;3
"2395";16;17;18;1
"2396";16;17;19;2
"2397";16;17;20;3
"2398";16;17;21;2
"2399";16;18;19;2
"2400";16;18;20;3
"2401";16;18;21;3
"2402";16;19;20;2
"2403";16;19;21;1
"2404";16;20;21;3
"2405";17;1;2;2
"2406";17;1;3;1
"2407";17;1;4;3
"2408";17;1;5;2
"2409";17;1;6;1
"2410";17;1;7;1
"2411";17;1;8;1
