"";"egoID";"Source";"Target";"weight"
"1247";45;3;5;3
"1248";45;3;6;2
"1249";45;3;7;1
"1250";45;3;8;2
"1251";45;4;5;2
"1252";45;4;6;3
"1253";45;4;7;3
"1254";45;4;8;2
"1255";45;5;6;1
"1256";45;5;7;3
"1257";45;5;8;3
"1258";45;6;7;3
"1259";45;6;8;3
"1260";45;7;8;3
"1261";46;1;2;3
"1262";46;1;3;3
"1263";46;1;4;1
"1264";46;1;5;2
"1265";46;1;6;2
"1266";46;1;7;3
"1267";46;1;8;1
"1268";46;2;3;1
"1269";46;2;4;3
"1270";46;2;5;1
"1271";46;2;6;3
"1272";46;2;7;3
"1273";46;2;8;2
"1274";46;3;4;1
"1275";46;3;5;3
"1276";46;3;6;1
"1277";46;3;7;2
"1278";46;3;8;3
"1279";46;4;5;3
"1280";46;4;6;2
"1281";46;4;7;1
"1282";46;4;8;3
"1283";46;5;6;3
"1284";46;5;7;3
"1285";46;5;8;3
"1286";46;6;7;3
"1287";46;6;8;1
"1288";46;7;8;3
"1289";47;1;2;3
"1290";47;1;3;1
"1291";47;1;4;2
"1292";47;1;5;1
"1293";47;1;6;3
"1294";47;1;7;2
"1295";47;1;8;3
"1296";47;2;3;1
"1297";47;2;4;1
"1298";47;2;5;1
"1299";47;2;6;1
"1300";47;2;7;2
"1301";47;2;8;2
"1302";47;3;4;1
"1303";47;3;5;2
"1304";47;3;6;1
"1305";47;3;7;1
"1306";47;3;8;1
"1307";47;4;5;2
"1308";47;4;6;1
"1309";47;4;7;2
"1310";47;4;8;1
"1311";47;5;6;1
"1312";47;5;7;2
"1313";47;5;8;3
"1314";47;6;7;2
"1315";47;6;8;2
"1316";47;7;8;2
"1317";48;1;2;1
"1318";48;1;3;1
"1319";48;1;4;3
"1320";48;1;5;2
"1321";48;1;6;3
"1322";48;1;7;1
"1323";48;1;8;1
"1324";48;2;3;3
"1325";48;2;4;1
"1326";48;2;5;3
"1327";48;2;6;1
"1328";48;2;7;2
"1329";48;2;8;1
"1330";48;3;4;2
"1331";48;3;5;1
"1332";48;3;6;3
"1333";48;3;7;2
"1334";48;3;8;1
"1335";48;4;5;2
"1336";48;4;6;1
"1337";48;4;7;2
"1338";48;4;8;3
"1339";48;5;6;3
"1340";48;5;7;1
"1341";48;5;8;1
"1342";48;6;7;2
"1343";48;6;8;2
"1344";48;7;8;3
"1345";49;1;2;1
"1346";49;1;3;3
"1347";49;1;4;3
"1348";49;1;5;2
"1349";49;1;6;3
"1350";49;1;7;3
"1351";49;1;8;3
"1352";49;2;3;1
"1353";49;2;4;3
"1354";49;2;5;3
"1355";49;2;6;2
"1356";49;2;7;2
"1357";49;2;8;2
"1358";49;3;4;3
"1359";49;3;5;2
"1360";49;3;6;2
"1361";49;3;7;2
"1362";49;3;8;2
"1363";49;4;5;3
"1364";49;4;6;2
"1365";49;4;7;2
"1366";49;4;8;1
"1367";49;5;6;2
"1368";49;5;7;1
"1369";49;5;8;2
"1370";49;6;7;3
"1371";49;6;8;1
"1372";49;7;8;3
"1373";50;1;2;1
"1374";50;1;3;1
"1375";50;1;4;1
"1376";50;1;5;2
"1377";50;1;6;3
"1378";50;1;7;3
"1379";50;1;8;1
"1380";50;2;3;2
"1381";50;2;4;3
"1382";50;2;5;1
"1383";50;2;6;3
"1384";50;2;7;3
"1385";50;2;8;1
"1386";50;3;4;3
"1387";50;3;5;3
"1388";50;3;6;2
"1389";50;3;7;2
"1390";50;3;8;3
"1391";50;4;5;3
"1392";50;4;6;1
"1393";50;4;7;2
"1394";50;4;8;2
"1395";50;5;6;1
"1396";50;5;7;3
"1397";50;5;8;3
"1398";50;6;7;2
"1399";50;6;8;2
"1400";50;7;8;2
"1401";51;1;2;1
"1402";51;1;3;2
"1403";51;1;4;3
"1404";51;1;5;3
"1405";51;1;6;3
"1406";51;1;7;2
"1407";51;1;8;1
"1408";51;2;3;2
"1409";51;2;4;3
"1410";51;2;5;2
"1411";51;2;6;1
"1412";51;2;7;1
"1413";51;2;8;2
"1414";51;3;4;3
"1415";51;3;5;3
"1416";51;3;6;2
"1417";51;3;7;1
"1418";51;3;8;3
"1419";51;4;5;1
"1420";51;4;6;1
"1421";51;4;7;2
"1422";51;4;8;2
"1423";51;5;6;2
"1424";51;5;7;2
"1425";51;5;8;3
"1426";51;6;7;3
"1427";51;6;8;3
"1428";51;7;8;2
"1429";52;1;2;3
"1430";52;1;3;3
"1431";52;1;4;3
"1432";52;1;5;1
"1433";52;1;6;2
"1434";52;1;7;1
"1435";52;1;8;2
"1436";52;2;3;1
"1437";52;2;4;1
"1438";52;2;5;3
"1439";52;2;6;1
"1440";52;2;7;2
"1441";52;2;8;3
"1442";52;3;4;3
"1443";52;3;5;1
"1444";52;3;6;1
"1445";52;3;7;3
"1446";52;3;8;1
"1447";52;4;5;3
"1448";52;4;6;1
"1449";52;4;7;3
"1450";52;4;8;3
"1451";52;5;6;2
"1452";52;5;7;2
"1453";52;5;8;3
"1454";52;6;7;3
"1455";52;6;8;1
"1456";52;7;8;3
"1457";53;1;2;3
"1458";53;1;3;2
"1459";53;1;4;3
"1460";53;1;5;1
"1461";53;1;6;2
"1462";53;1;7;2
"1463";53;1;8;2
"1464";53;2;3;3
"1465";53;2;4;2
"1466";53;2;5;3
"1467";53;2;6;2
"1468";53;2;7;3
"1469";53;2;8;1
"1470";53;3;4;2
"1471";53;3;5;3
"1472";53;3;6;1
"1473";53;3;7;1
"1474";53;3;8;1
"1475";53;4;5;2
"1476";53;4;6;1
"1477";53;4;7;3
"1478";53;4;8;1
"1479";53;5;6;2
"1480";53;5;7;2
"1481";53;5;8;3
"1482";53;6;7;3
"1483";53;6;8;2
"1484";53;7;8;1
"1485";54;1;2;1
"1486";54;1;3;3
"1487";54;1;4;2
"1488";54;1;5;2
"1489";54;1;6;1
"1490";54;1;7;2
"1491";54;1;8;3
"1492";54;2;3;1
"1493";54;2;4;1
"1494";54;2;5;2
"1495";54;2;6;2
"1496";54;2;7;1
"1497";54;2;8;2
"1498";54;3;4;1
"1499";54;3;5;2
"1500";54;3;6;3
"1501";54;3;7;2
"1502";54;3;8;1
"1503";54;4;5;2
"1504";54;4;6;1
"1505";54;4;7;2
"1506";54;4;8;2
"1507";54;5;6;2
"1508";54;5;7;3
"1509";54;5;8;2
"1510";54;6;7;1
"1511";54;6;8;2
"1512";54;7;8;3
"1513";55;1;2;1
"1514";55;1;3;2
"1515";55;1;4;2
"1516";55;1;5;2
"1517";55;1;6;2
"1518";55;1;7;3
"1519";55;1;8;2
"1520";55;2;3;3
"1521";55;2;4;1
"1522";55;2;5;3
"1523";55;2;6;3
"1524";55;2;7;2
"1525";55;2;8;3
"1526";55;3;4;2
"1527";55;3;5;1
"1528";55;3;6;2
"1529";55;3;7;1
"1530";55;3;8;3
"1531";55;4;5;2
"1532";55;4;6;1
"1533";55;4;7;2
"1534";55;4;8;3
"1535";55;5;6;2
"1536";55;5;7;2
"1537";55;5;8;2
"1538";55;6;7;1
"1539";55;6;8;3
"1540";55;7;8;1
"1541";56;1;2;3
"1542";56;1;3;3
"1543";56;1;4;3
"1544";56;1;5;1
"1545";56;1;6;2
"1546";56;1;7;2
"1547";56;1;8;3
"1548";56;2;3;3
"1549";56;2;4;2
"1550";56;2;5;1
"1551";56;2;6;2
"1552";56;2;7;3
"1553";56;2;8;3
"1554";56;3;4;3
"1555";56;3;5;3
"1556";56;3;6;3
"1557";56;3;7;2
"1558";56;3;8;1
"1559";56;4;5;2
"1560";56;4;6;1
"1561";56;4;7;1
"1562";56;4;8;3
"1563";56;5;6;2
"1564";56;5;7;2
"1565";56;5;8;1
"1566";56;6;7;3
"1567";56;6;8;2
"1568";56;7;8;2
"1569";57;1;2;3
"1570";57;1;3;2
"1571";57;1;4;2
"1572";57;1;5;3
"1573";57;1;6;3
"1574";57;1;7;1
"1575";57;1;8;3
"1576";57;2;3;3
"1577";57;2;4;3
"1578";57;2;5;3
"1579";57;2;6;2
"1580";57;2;7;3
"1581";57;2;8;1
"1582";57;3;4;2
"1583";57;3;5;2
"1584";57;3;6;2
"1585";57;3;7;3
"1586";57;3;8;2
"1587";57;4;5;3
"1588";57;4;6;2
"1589";57;4;7;3
"1590";57;4;8;2
"1591";57;5;6;1
"1592";57;5;7;3
"1593";57;5;8;1
"1594";57;6;7;2
"1595";57;6;8;3
"1596";57;7;8;3
"1597";58;1;2;2
"1598";58;1;3;2
"1599";58;1;4;2
"1600";58;1;5;1
"1601";58;1;6;1
"1602";58;1;7;3
"1603";58;1;8;1
"1604";58;2;3;3
"1605";58;2;4;2
"1606";58;2;5;1
"1607";58;2;6;1
"1608";58;2;7;3
"1609";58;2;8;1
"1610";58;3;4;3
"1611";58;3;5;1
"1612";58;3;6;2
"1613";58;3;7;1
"1614";58;3;8;1
"1615";58;4;5;1
"1616";58;4;6;3
"1617";58;4;7;3
"1618";58;4;8;2
"1619";58;5;6;2
"1620";58;5;7;2
"1621";58;5;8;2
"1622";58;6;7;3
"1623";58;6;8;3
"1624";58;7;8;2
"1625";59;1;2;1
"1626";59;1;3;1
"1627";59;1;4;3
"1628";59;1;5;1
"1629";59;1;6;1
"1630";59;1;7;2
"1631";59;1;8;3
"1632";59;2;3;1
"1633";59;2;4;1
"1634";59;2;5;2
"1635";59;2;6;1
"1636";59;2;7;3
"1637";59;2;8;3
"1638";59;3;4;1
"1639";59;3;5;1
"1640";59;3;6;2
"1641";59;3;7;3
"1642";59;3;8;1
"1643";59;4;5;2
"1644";59;4;6;1
"1645";59;4;7;3
"1646";59;4;8;2
"1647";59;5;6;2
"1648";59;5;7;2
"1649";59;5;8;1
"1650";59;6;7;1
"1651";59;6;8;3
"1652";59;7;8;3
"1653";60;1;2;1
"1654";60;1;3;2
"1655";60;1;4;1
"1656";60;1;5;2
"1657";60;1;6;2
"1658";60;1;7;3
"1659";60;1;8;2
"1660";60;2;3;3
"1661";60;2;4;2
"1662";60;2;5;3
"1663";60;2;6;1
"1664";60;2;7;1
"1665";60;2;8;1
"1666";60;3;4;3
"1667";60;3;5;3
"1668";60;3;6;2
"1669";60;3;7;2
"1670";60;3;8;3
"1671";60;4;5;3
"1672";60;4;6;3
"1673";60;4;7;1
"1674";60;4;8;3
"1675";60;5;6;2
"1676";60;5;7;3
"1677";60;5;8;2
"1678";60;6;7;3
"1679";60;6;8;1
"1680";60;7;8;2
"1681";61;1;2;1
"1682";61;1;3;1
"1683";61;1;4;2
"1684";61;1;5;3
"1685";61;1;6;3
"1686";61;1;7;1
"1687";61;1;8;1
"1688";61;2;3;3
"1689";61;2;4;2
"1690";61;2;5;1
"1691";61;2;6;2
"1692";61;2;7;2
"1693";61;2;8;3
"1694";61;3;4;1
"1695";61;3;5;1
"1696";61;3;6;3
"1697";61;3;7;3
"1698";61;3;8;3
"1699";61;4;5;3
"1700";61;4;6;1
"1701";61;4;7;3
"1702";61;4;8;3
"1703";61;5;6;2
"1704";61;5;7;3
"1705";61;5;8;3
"1706";61;6;7;3
"1707";61;6;8;3
"1708";61;7;8;3
"1709";62;1;2;3
"1710";62;1;3;2
"1711";62;1;4;2
"1712";62;1;5;2
"1713";62;1;6;1
"1714";62;1;7;2
"1715";62;1;8;3
"1716";62;2;3;3
"1717";62;2;4;2
"1718";62;2;5;2
"1719";62;2;6;3
"1720";62;2;7;3
"1721";62;2;8;3
"1722";62;3;4;2
"1723";62;3;5;1
"1724";62;3;6;2
"1725";62;3;7;2
"1726";62;3;8;1
"1727";62;4;5;2
"1728";62;4;6;2
"1729";62;4;7;1
"1730";62;4;8;2
"1731";62;5;6;2
"1732";62;5;7;3
"1733";62;5;8;1
"1734";62;6;7;3
"1735";62;6;8;3
"1736";62;7;8;3
"1737";63;1;2;1
"1738";63;1;3;2
"1739";63;1;4;2
"1740";63;1;5;3
"1741";63;1;6;3
"1742";63;1;7;3
"1743";63;1;8;3
"1744";63;2;3;3
"1745";63;2;4;1
"1746";63;2;5;1
"1747";63;2;6;3
"1748";63;2;7;1
"1749";63;2;8;3
"1750";63;3;4;1
"1751";63;3;5;3
"1752";63;3;6;3
"1753";63;3;7;3
"1754";63;3;8;1
"1755";63;4;5;1
"1756";63;4;6;1
"1757";63;4;7;3
"1758";63;4;8;3
"1759";63;5;6;1
"1760";63;5;7;3
"1761";63;5;8;2
"1762";63;6;7;3
"1763";63;6;8;3
"1764";63;7;8;2
"1765";64;1;2;2
"1766";64;1;3;3
"1767";64;1;4;3
"1768";64;1;5;1
"1769";64;1;6;1
"1770";64;1;7;1
"1771";64;1;8;2
"1772";64;2;3;2
"1773";64;2;4;3
"1774";64;2;5;2
"1775";64;2;6;1
"1776";64;2;7;3
"1777";64;2;8;2
"1778";64;3;4;1
"1779";64;3;5;1
"1780";64;3;6;2
"1781";64;3;7;2
"1782";64;3;8;1
"1783";64;4;5;3
"1784";64;4;6;1
"1785";64;4;7;3
"1786";64;4;8;1
"1787";64;5;6;2
"1788";64;5;7;1
"1789";64;5;8;3
"1790";64;6;7;1
"1791";64;6;8;1
"1792";64;7;8;1
"1793";65;1;2;1
"1794";65;1;3;3
"1795";65;1;4;3
"1796";65;1;5;3
"1797";65;1;6;2
"1798";65;1;7;1
"1799";65;1;8;3
"1800";65;2;3;3
"1801";65;2;4;2
"1802";65;2;5;2
"1803";65;2;6;2
"1804";65;2;7;2
"1805";65;2;8;3
"1806";65;3;4;1
"1807";65;3;5;2
"1808";65;3;6;3
"1809";65;3;7;2
"1810";65;3;8;2
"1811";65;4;5;1
"1812";65;4;6;2
"1813";65;4;7;2
"1814";65;4;8;2
"1815";65;5;6;1
"1816";65;5;7;3
"1817";65;5;8;3
"1818";65;6;7;1
"1819";65;6;8;1
"1820";65;7;8;1
"1821";66;1;2;3
"1822";66;1;3;3
"1823";66;1;4;1
"1824";66;1;5;2
"1825";66;1;6;2
"1826";66;1;7;2
"1827";66;1;8;2
"1828";66;2;3;3
"1829";66;2;4;1
"1830";66;2;5;3
"1831";66;2;6;3
"1832";66;2;7;2
"1833";66;2;8;2
"1834";66;3;4;2
"1835";66;3;5;2
"1836";66;3;6;3
"1837";66;3;7;3
"1838";66;3;8;3
"1839";66;4;5;2
"1840";66;4;6;2
"1841";66;4;7;2
"1842";66;4;8;1
"1843";66;5;6;3
"1844";66;5;7;1
"1845";66;5;8;1
"1846";66;6;7;3
"1847";66;6;8;2
"1848";66;7;8;3
"1849";67;1;2;2
"1850";67;1;3;1
"1851";67;1;4;3
"1852";67;1;5;1
"1853";67;1;6;3
"1854";67;1;7;3
"1855";67;1;8;3
"1856";67;2;3;3
"1857";67;2;4;3
"1858";67;2;5;3
"1859";67;2;6;3
"1860";67;2;7;1
"1861";67;2;8;2
"1862";67;3;4;1
"1863";67;3;5;3
"1864";67;3;6;1
"1865";67;3;7;1
"1866";67;3;8;1
"1867";67;4;5;2
"1868";67;4;6;2
"1869";67;4;7;2
"1870";67;4;8;3
"1871";67;5;6;1
"1872";67;5;7;3
"1873";67;5;8;3
"1874";67;6;7;2
"1875";67;6;8;3
"1876";67;7;8;3
"1877";68;1;2;2
"1878";68;1;3;3
"1879";68;1;4;3
"1880";68;1;5;3
"1881";68;1;6;2
"1882";68;1;7;3
"1883";68;1;8;2
"1884";68;2;3;3
"1885";68;2;4;3
"1886";68;2;5;2
"1887";68;2;6;3
"1888";68;2;7;2
"1889";68;2;8;1
"1890";68;3;4;1
"1891";68;3;5;3
"1892";68;3;6;1
"1893";68;3;7;1
"1894";68;3;8;3
"1895";68;4;5;2
"1896";68;4;6;2
"1897";68;4;7;2
"1898";68;4;8;3
"1899";68;5;6;1
"1900";68;5;7;3
"1901";68;5;8;1
"1902";68;6;7;1
"1903";68;6;8;3
"1904";68;7;8;3
"1905";69;1;2;1
"1906";69;1;3;1
"1907";69;1;4;2
"1908";69;1;5;2
"1909";69;1;6;3
"1910";69;1;7;2
"1911";69;1;8;3
"1912";69;2;3;1
"1913";69;2;4;2
"1914";69;2;5;2
"1915";69;2;6;1
"1916";69;2;7;2
"1917";69;2;8;3
"1918";69;3;4;3
"1919";69;3;5;3
"1920";69;3;6;2
"1921";69;3;7;2
"1922";69;3;8;3
"1923";69;4;5;3
"1924";69;4;6;3
"1925";69;4;7;1
"1926";69;4;8;2
"1927";69;5;6;1
"1928";69;5;7;2
"1929";69;5;8;3
"1930";69;6;7;3
"1931";69;6;8;1
"1932";69;7;8;2
"1933";70;1;2;1
"1934";70;1;3;1
"1935";70;1;4;3
"1936";70;1;5;1
"1937";70;1;6;2
"1938";70;1;7;2
"1939";70;1;8;3
"1940";70;2;3;3
"1941";70;2;4;1
"1942";70;2;5;1
"1943";70;2;6;1
"1944";70;2;7;3
"1945";70;2;8;3
"1946";70;3;4;1
"1947";70;3;5;2
"1948";70;3;6;1
"1949";70;3;7;1
"1950";70;3;8;1
"1951";70;4;5;2
"1952";70;4;6;1
"1953";70;4;7;3
"1954";70;4;8;1
"1955";70;5;6;2
"1956";70;5;7;1
"1957";70;5;8;2
"1958";70;6;7;1
"1959";70;6;8;1
"1960";70;7;8;1
"1961";71;1;2;3
"1962";71;1;3;3
"1963";71;1;4;3
"1964";71;1;5;2
"1965";71;1;6;2
"1966";71;1;7;2
"1967";71;1;8;2
"1968";71;2;3;3
"1969";71;2;4;3
"1970";71;2;5;1
"1971";71;2;6;2
"1972";71;2;7;2
"1973";71;2;8;3
"1974";71;3;4;3
"1975";71;3;5;2
"1976";71;3;6;3
"1977";71;3;7;2
"1978";71;3;8;2
"1979";71;4;5;1
"1980";71;4;6;1
"1981";71;4;7;1
"1982";71;4;8;1
"1983";71;5;6;2
"1984";71;5;7;1
"1985";71;5;8;3
"1986";71;6;7;3
"1987";71;6;8;3
"1988";71;7;8;1
"1989";72;1;2;3
"1990";72;1;3;1
"1991";72;1;4;2
"1992";72;1;5;1
"1993";72;1;6;1
"1994";72;1;7;1
"1995";72;1;8;3
"1996";72;2;3;1
"1997";72;2;4;2
"1998";72;2;5;3
"1999";72;2;6;2
"2000";72;2;7;2
"2001";72;2;8;2
"2002";72;3;4;3
"2003";72;3;5;3
"2004";72;3;6;1
"2005";72;3;7;3
"2006";72;3;8;2
"2007";72;4;5;1
"2008";72;4;6;1
"2009";72;4;7;3
"2010";72;4;8;2
"2011";72;5;6;1
"2012";72;5;7;2
"2013";72;5;8;2
"2014";72;6;7;3
"2015";72;6;8;1
"2016";72;7;8;2
"2017";73;1;2;2
"2018";73;1;3;3
"2019";73;1;4;1
"2020";73;1;5;3
"2021";73;1;6;2
"2022";73;1;7;3
"2023";73;1;8;3
"2024";73;2;3;2
"2025";73;2;4;3
"2026";73;2;5;2
"2027";73;2;6;1
"2028";73;2;7;2
"2029";73;2;8;2
"2030";73;3;4;3
"2031";73;3;5;3
"2032";73;3;6;3
"2033";73;3;7;2
"2034";73;3;8;1
"2035";73;4;5;2
"2036";73;4;6;1
"2037";73;4;7;1
"2038";73;4;8;3
"2039";73;5;6;2
"2040";73;5;7;2
"2041";73;5;8;2
"2042";73;6;7;1
"2043";73;6;8;2
"2044";73;7;8;3
"2045";74;1;2;3
"2046";74;1;3;1
"2047";74;1;4;2
"2048";74;1;5;2
"2049";74;1;6;3
"2050";74;1;7;3
"2051";74;1;8;2
"2052";74;2;3;1
"2053";74;2;4;2
"2054";74;2;5;3
"2055";74;2;6;3
"2056";74;2;7;1
"2057";74;2;8;3
"2058";74;3;4;1
"2059";74;3;5;3
"2060";74;3;6;1
"2061";74;3;7;3
"2062";74;3;8;2
"2063";74;4;5;1
"2064";74;4;6;2
"2065";74;4;7;3
"2066";74;4;8;2
"2067";74;5;6;1
"2068";74;5;7;2
"2069";74;5;8;1
"2070";74;6;7;2
"2071";74;6;8;3
"2072";74;7;8;1
"2073";75;1;2;2
"2074";75;1;3;1
"2075";75;1;4;3
"2076";75;1;5;1
"2077";75;1;6;2
"2078";75;1;7;2
"2079";75;1;8;2
"2080";75;2;3;1
"2081";75;2;4;3
"2082";75;2;5;3
"2083";75;2;6;2
"2084";75;2;7;3
"2085";75;2;8;3
"2086";75;3;4;2
"2087";75;3;5;3
"2088";75;3;6;2
"2089";75;3;7;2
"2090";75;3;8;1
"2091";75;4;5;1
"2092";75;4;6;1
"2093";75;4;7;3
"2094";75;4;8;2
"2095";75;5;6;2
"2096";75;5;7;1
"2097";75;5;8;2
"2098";75;6;7;2
"2099";75;6;8;3
"2100";75;7;8;2
"2101";76;1;2;3
"2102";76;1;3;1
"2103";76;1;4;2
"2104";76;1;5;1
"2105";76;1;6;2
"2106";76;1;7;2
"2107";76;1;8;2
"2108";76;2;3;2
"2109";76;2;4;3
"2110";76;2;5;2
"2111";76;2;6;3
"2112";76;2;7;3
"2113";76;2;8;3
"2114";76;3;4;3
"2115";76;3;5;1
"2116";76;3;6;3
"2117";76;3;7;2
"2118";76;3;8;3
"2119";76;4;5;1
"2120";76;4;6;1
"2121";76;4;7;2
"2122";76;4;8;3
"2123";76;5;6;1
"2124";76;5;7;1
"2125";76;5;8;2
"2126";76;6;7;2
"2127";76;6;8;3
"2128";76;7;8;3
"2129";77;1;2;3
"2130";77;1;3;1
"2131";77;1;4;3
"2132";77;1;5;1
"2133";77;1;6;3
"2134";77;1;7;1
"2135";77;1;8;3
"2136";77;2;3;2
"2137";77;2;4;3
"2138";77;2;5;1
"2139";77;2;6;2
"2140";77;2;7;2
"2141";77;2;8;2
"2142";77;3;4;2
"2143";77;3;5;2
"2144";77;3;6;1
"2145";77;3;7;2
"2146";77;3;8;3
"2147";77;4;5;1
"2148";77;4;6;2
"2149";77;4;7;1
"2150";77;4;8;2
"2151";77;5;6;3
"2152";77;5;7;1
"2153";77;5;8;1
"2154";77;6;7;3
"2155";77;6;8;3
"2156";77;7;8;1
"2157";78;1;2;2
"2158";78;1;3;3
"2159";78;1;4;1
"2160";78;1;5;3
"2161";78;1;6;1
"2162";78;1;7;3
"2163";78;1;8;3
"2164";78;2;3;1
"2165";78;2;4;1
"2166";78;2;5;1
"2167";78;2;6;2
"2168";78;2;7;1
"2169";78;2;8;1
"2170";78;3;4;3
"2171";78;3;5;1
"2172";78;3;6;1
"2173";78;3;7;3
"2174";78;3;8;1
"2175";78;4;5;2
"2176";78;4;6;2
"2177";78;4;7;3
"2178";78;4;8;1
"2179";78;5;6;1
"2180";78;5;7;2
"2181";78;5;8;1
"2182";78;6;7;2
"2183";78;6;8;1
"2184";78;7;8;1
"2185";79;1;2;2
"2186";79;1;3;3
"2187";79;1;4;2
"2188";79;1;5;2
"2189";79;1;6;2
"2190";79;1;7;3
"2191";79;1;8;1
"2192";79;2;3;3
"2193";79;2;4;2
"2194";79;2;5;2
"2195";79;2;6;2
"2196";79;2;7;3
"2197";79;2;8;2
"2198";79;3;4;2
"2199";79;3;5;3
"2200";79;3;6;2
"2201";79;3;7;3
"2202";79;3;8;1
"2203";79;4;5;2
"2204";79;4;6;1
"2205";79;4;7;2
"2206";79;4;8;1
"2207";79;5;6;3
"2208";79;5;7;1
"2209";79;5;8;3
"2210";79;6;7;2
"2211";79;6;8;2
"2212";79;7;8;2
"2213";80;1;2;1
"2214";80;1;3;1
"2215";80;1;4;1
"2216";80;1;5;1
"2217";80;1;6;2
"2218";80;1;7;3
"2219";80;1;8;1
"2220";80;2;3;2
"2221";80;2;4;2
"2222";80;2;5;1
"2223";80;2;6;1
"2224";80;2;7;3
"2225";80;2;8;3
"2226";80;3;4;1
"2227";80;3;5;1
"2228";80;3;6;1
"2229";80;3;7;3
"2230";80;3;8;3
"2231";80;4;5;2
"2232";80;4;6;3
"2233";80;4;7;3
"2234";80;4;8;1
"2235";80;5;6;1
"2236";80;5;7;3
"2237";80;5;8;2
"2238";80;6;7;3
"2239";80;6;8;2
"2240";80;7;8;3
"2241";81;1;2;1
"2242";81;1;3;3
"2243";81;1;4;2
"2244";81;1;5;1
"2245";81;1;6;2
"2246";81;1;7;1
"2247";81;1;8;3
"2248";81;2;3;2
"2249";81;2;4;1
"2250";81;2;5;1
"2251";81;2;6;3
"2252";81;2;7;1
"2253";81;2;8;1
"2254";81;3;4;1
"2255";81;3;5;3
"2256";81;3;6;2
"2257";81;3;7;3
"2258";81;3;8;3
"2259";81;4;5;3
"2260";81;4;6;2
"2261";81;4;7;3
"2262";81;4;8;3
"2263";81;5;6;2
"2264";81;5;7;3
"2265";81;5;8;2
"2266";81;6;7;1
"2267";81;6;8;2
"2268";81;7;8;2
"2269";82;1;2;3
"2270";82;1;3;2
"2271";82;1;4;1
"2272";82;1;5;3
"2273";82;1;6;2
"2274";82;1;7;1
"2275";82;1;8;3
"2276";82;2;3;2
"2277";82;2;4;2
"2278";82;2;5;1
"2279";82;2;6;3
"2280";82;2;7;1
"2281";82;2;8;3
"2282";82;3;4;3
"2283";82;3;5;3
"2284";82;3;6;2
"2285";82;3;7;2
"2286";82;3;8;2
"2287";82;4;5;3
"2288";82;4;6;3
"2289";82;4;7;3
"2290";82;4;8;2
"2291";82;5;6;3
"2292";82;5;7;1
"2293";82;5;8;1
"2294";82;6;7;1
"2295";82;6;8;1
"2296";82;7;8;3
"2297";83;1;2;2
"2298";83;1;3;1
"2299";83;1;4;1
"2300";83;1;5;3
"2301";83;1;6;3
"2302";83;1;7;2
"2303";83;1;8;2
"2304";83;2;3;1
"2305";83;2;4;2
"2306";83;2;5;1
"2307";83;2;6;3
"2308";83;2;7;2
"2309";83;2;8;3
"2310";83;3;4;3
"2311";83;3;5;3
"2312";83;3;6;1
"2313";83;3;7;2
"2314";83;3;8;3
"2315";83;4;5;1
"2316";83;4;6;2
"2317";83;4;7;2
"2318";83;4;8;3
"2319";83;5;6;2
"2320";83;5;7;2
"2321";83;5;8;1
"2322";83;6;7;1
"2323";83;6;8;1
"2324";83;7;8;2
"2325";84;1;2;1
"2326";84;1;3;1
"2327";84;1;4;1
"2328";84;1;5;1
"2329";84;1;6;2
"2330";84;1;7;2
"2331";84;1;8;1
"2332";84;2;3;1
"2333";84;2;4;1
"2334";84;2;5;1
"2335";84;2;6;3
"2336";84;2;7;2
"2337";84;2;8;3
"2338";84;3;4;2
"2339";84;3;5;3
"2340";84;3;6;3
"2341";84;3;7;2
"2342";84;3;8;1
"2343";84;4;5;1
"2344";84;4;6;3
"2345";84;4;7;1
"2346";84;4;8;1
"2347";84;5;6;3
"2348";84;5;7;3
"2349";84;5;8;2
"2350";84;6;7;3
"2351";84;6;8;2
"2352";84;7;8;1
"2353";85;1;2;3
"2354";85;1;3;3
"2355";85;1;4;1
"2356";85;1;5;1
"2357";85;1;6;2
"2358";85;1;7;1
"2359";85;1;8;2
"2360";85;2;3;2
"2361";85;2;4;3
"2362";85;2;5;2
"2363";85;2;6;2
"2364";85;2;7;1
"2365";85;2;8;3
"2366";85;3;4;3
"2367";85;3;5;1
"2368";85;3;6;1
"2369";85;3;7;2
"2370";85;3;8;2
"2371";85;4;5;1
"2372";85;4;6;3
"2373";85;4;7;3
"2374";85;4;8;1
"2375";85;5;6;2
"2376";85;5;7;3
"2377";85;5;8;2
"2378";85;6;7;3
"2379";85;6;8;2
"2380";85;7;8;1
"2381";86;1;2;3
"2382";86;1;3;1
"2383";86;1;4;3
"2384";86;1;5;1
"2385";86;1;6;2
"2386";86;1;7;3
"2387";86;1;8;3
"2388";86;2;3;2
"2389";86;2;4;2
"2390";86;2;5;1
"2391";86;2;6;3
"2392";86;2;7;2
"2393";86;2;8;1
"2394";86;3;4;2
"2395";86;3;5;1
"2396";86;3;6;1
"2397";86;3;7;1
"2398";86;3;8;3
"2399";86;4;5;3
"2400";86;4;6;3
"2401";86;4;7;3
"2402";86;4;8;3
"2403";86;5;6;3
"2404";86;5;7;3
"2405";86;5;8;3
"2406";86;6;7;1
"2407";86;6;8;2
"2408";86;7;8;2
"2409";87;1;2;2
"2410";87;1;3;3
"2411";87;1;4;3
